inn,name,region,okved,status_Действующая организация,status_Деятельность прекращена,status_Процесс банкротства,status_Процесс исключения,status_Процесс реорганизации,status_Стадия ликвидации,Закупки,2020,2021,2022,2023,2024,2025,СумНедоим,СумДолг,ОстЗадолж,2021_1100_СумОтч,2021_1100_СумПред,2021_2110_СумОтч,2021_2110_СумПред,2021_2200_СумОтч,2021_2200_СумПред,2022_1100_СумОтч,2022_1100_СумПред,2022_2110_СумОтч,2022_2110_СумПред,2022_2200_СумОтч,2022_2200_СумПред,2023_1100_СумОтч,2023_1100_СумПред,2023_2110_СумОтч,2023_2110_СумПред,2023_2200_СумОтч,2023_2200_СумПред,2024_1100_СумОтч,2024_1100_СумПред,2024_2110_СумОтч,2024_2110_СумПред,2024_2200_СумОтч,2024_2200_СумПред,2025_1100_СумОтч,2025_1100_СумПред,2025_2110_СумОтч,2025_2110_СумПред,2025_2200_СумОтч,2025_2200_СумПред
7840322535,"ООО ""СТОД""",36,121,False,False,True,False,False,False,882886,0.0,0.0,0.0,0.0,0.0,0.0,386351331.86,10000.0,0.0,19866792000,0,14531851000,6521672000,4237734000,-103000,19858002000,0,7656161000,14531851000,-1134741000,4237734000,18892173000,0,6895800000,7656161000,-2019909000,-1134741000,0,0,8954030000,6895800000,-878343000,-2019909000,0,0,0,0,0,0
7017452826,"ООО ""МЕРКУРИЙ""",182,544,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,1689.91,0.0,0.0,0,0,204305000,172058000,0,0,0,0,186271000,204305000,0,0,0,0,193558000,186271000,0,0,0,0,251361000,193558000,0,0,0,0,0,0,0,0
1658215590,"ООО ""ИНСАЙТ""",177,625,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23882000,0,1092846000,661237000,6841000,8104000,328000,0,1162673000,1092846000,11059000,6841000,10605000,0,2013491000,1162673000,21181000,11059000,5773000,0,2052549000,2013491000,18712000,21181000,0,0,0,0,0,0
5031008224,"АО ""ЭТАЛОН""",99,273,True,False,False,False,False,False,58492072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,38080000,0,411688000,360061000,5846000,12637000,63170000,0,383403000,411688000,7875000,5846000,63779000,0,376133000,383403000,-3999000,7875000,73940000,0,330676000,376133000,1991000,-3999000,0,0,0,0,0,0
2365018057,"ООО ""ЭДКОМ""",73,519,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2584000,0,324051000,285591000,-3965000,-8178000,2584000,0,29976000,324051000,6640000,-3965000,2584000,0,42423000,29976000,4866000,6640000,2584000,0,5382000,42423000,-626000,4866000,0,0,0,0,0,0
3662274880,"ООО ""АКЦЕНТАГРОСНАБ""",34,529,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6745000,0,283398000,321876000,2334000,3372000,0,0,106992000,283398000,2244000,2334000,0,0,53947000,106992000,1572000,2244000,0,0,60605000,53947000,1091000,1572000,0,0,0,0,0,0
7703443520,"ООО ""ТАЛАН""",96,506,False,False,True,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,369610623.65,0.0,0.0,0,0,632795000,224943000,53597000,29858000,0,0,851505000,632795000,33210000,53597000,0,0,230678000,851505000,10303000,33210000,0,0,230678000,230678000,10303000,10303000,0,0,0,0,0,0
2311074506,"ООО ""ЮГ-ОЙЛ-СЕРВИС""",73,690,True,False,False,False,False,False,329420946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,420503000,261135000,4827000,3807000,119000,0,284358000,420503000,6359000,4827000,119000,0,302793000,284358000,5271000,6359000,119000,0,317630000,302793000,7593000,5271000,0,0,0,0,0,0
1326228436,"ООО ""ЛОМТОРГМАРКЕТ""",96,659,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,774716.51,0.0,0.0,5068000,0,2217511000,856362000,36978000,12088000,937000,0,324940000,2217511000,-5189000,36978000,78000,0,725058000,324940000,16404000,-5189000,0,0,0,0,0,0,0,0,0,0,0,0
6168079731,ООО ТД <<АВТОЗАПЧАСТЬ ЮГ>>,145,459,True,False,False,False,False,False,367484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,640000,0,313657000,243934000,12920000,3758000,438000,0,340395000,313657000,18905000,12920000,281000,0,443967000,340395000,13466000,18905000,161000,0,423870000,443967000,7439000,13466000,0,0,0,0,0,0
7715712954,"ООО ""АРСТ""",96,661,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4988000,0,2652078000,1860641000,284399000,149364000,8619000,0,3297978000,2652078000,332669000,284399000,4105000,0,3455627000,3297978000,296023000,332669000,163821000,0,3700429000,3455627000,207058000,296023000,0,0,0,0,0,0
7726354813,"ООО ""ТЕКСБУМ""",96,88,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,276865000,214172000,0,0,0,0,319016000,276865000,0,0,0,0,662240000,319016000,0,0,0,0,841854000,662240000,0,0,0,0,0,0,0,0
7701015167,"ЗАО ""СТРОЙМАШСЕРВИС""",35,614,True,False,False,False,False,False,35370443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64688000,0,1713920000,1140145000,134654000,88709000,150657000,0,2580413000,1713920000,429142000,134654000,118927000,0,2912546000,2580413000,373008000,429142000,77059000,0,3034715000,2912546000,304711000,373008000,0,0,0,0,0,0
7707369902,"ООО ""МЕРКАД""",96,164,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,379564.68,0.0,0.0,0,0,256746000,258349000,0,0,0,0,97872000,256746000,0,0,0,0,90090000,97872000,0,0,0,0,51144000,90090000,0,0,0,0,0,0,0,0
7714247775,"ООО ""ГАЛИКА-МЕТ""",99,608,False,False,True,False,False,False,1441395549,0.0,0.0,0.0,0.0,0.0,0.0,1365014.43,17511.18,17511.18,5867000,0,1714586000,1624239000,90446000,177392000,7591000,0,126648000,1714586000,-201931000,124372000,4101000,0,47508000,126648000,-3364000,-201931000,4101000,0,0,47508000,0,-3364000,0,0,0,0,0,0
2124039653,"ООО ""АВТОРЕАЛ""",203,459,True,False,False,False,False,False,160312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313000,0,202944000,150804000,14948000,8081000,63000,0,172073000,202944000,2409000,14948000,1000,0,143195000,172073000,1677000,2409000,1000,0,129080000,143195000,3225000,1677000,0,0,0,0,0,0
9715282575,"ООО ""СУПРИМ""",35,599,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1339000,0,699061000,540895000,171021000,155667000,2000000,0,363969000,699061000,53339000,171021000,1032000,0,464324000,363969000,147962000,53339000,3148000,0,159952000,464324000,15462000,147962000,0,0,0,0,0,0
6143065254,"ООО ""МИЛА""",145,661,False,False,False,False,True,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,195539000,124990000,0,0,0,0,127351000,195539000,0,0,0,0,106440000,127351000,0,0,0,0,149276000,106440000,0,0,0,0,0,0,0,0
9705054650,"ООО ""НАТАН""",35,543,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,2159492.63,2206246.68,2206246.68,0,0,244687000,172095000,3023000,3616000,0,0,335573000,244687000,0,0,0,0,399496000,335573000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3664104281,"ООО ""ИНВИТРО-ВОРОНЕЖ""",34,718,True,False,False,False,False,False,17451032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42579000,0,2696245000,1833009000,441734000,271729000,237404000,0,2501234000,2696245000,210777000,441734000,216984000,0,2925781000,2501234000,387611000,210777000,531518000,0,3629682000,2925781000,617480000,387611000,0,0,0,0,0,0
7456018889,"ООО ""РУБЦОВСК-ТОРГ1""",198,663,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,123356000,125389000,0,0,0,0,152698000,123356000,0,0,0,0,133892000,152698000,0,0,0,0,115096000,133892000,0,0,0,0,0,0,0,0
7704245553,"ЗАО ""УНИГРА""",35,661,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18460000,0,2169768000,1643492000,38834000,2942000,1756000,0,2609200000,2169768000,442417000,38834000,19585000,0,3021740000,2609200000,94698000,442417000,27082000,0,2777921000,3021740000,57353000,94698000,0,0,0,0,0,0
7705866585,"ООО ""УМС РУС""",35,619,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40842000,0,1621657000,1364784000,144389000,73545000,282503000,0,1954228000,1621657000,234847000,144389000,786532000,0,1888269000,1954228000,85944000,234847000,659039000,0,2046758000,1888269000,97440000,85944000,0,0,0,0,0,0
7751144432,"ООО ""ИМПОРТЭКС""",99,638,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3522000,0,389175000,294562000,35807000,26210000,3357000,0,520842000,389175000,80062000,35807000,4026000,0,674514000,520842000,71682000,80062000,9033000,0,956993000,674514000,97852000,71682000,0,0,0,0,0,0
5032288006,"ООО  ""КОМПЛЕКС-ГРУПП""",99,457,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,210961000,165604000,0,0,0,0,308499000,210961000,0,0,0,0,359381000,308499000,0,0,0,0,408666000,359381000,0,0,0,0,0,0,0,0
7724380783,"ООО ""ТВВ-ГРУПП""",35,114,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,15351606.37,0.0,0.0,9719000,0,343242000,236061000,-6344000,-16107000,9721000,0,430527000,343242000,-7306000,-6344000,16163000,0,426452000,430527000,27719000,-7306000,31309000,0,147743000,426452000,-30304000,27719000,0,0,0,0,0,0
7841345341,"ООО ""НПО ""НЕОПРИНТ""",85,142,True,False,False,False,False,False,379170193,0.0,0.0,0.0,0.0,0.0,0.0,5080208.84,0.0,0.0,34454000,0,385456000,284625000,45628000,24269000,26568000,0,598877000,385456000,89776000,45628000,22065000,0,964521000,598877000,181492000,89776000,109217000,0,524074000,964521000,55475000,181492000,0,0,0,0,0,0
6319071328,"ООО ""ОСНОВНОЙ ПРОДУКТ""",151,544,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6776000,0,150529000,172965000,4384000,2723000,1504000,0,314305000,150529000,11512000,4384000,932000,0,444882000,314305000,1885000,11512000,484000,0,361141000,444882000,16191000,1885000,0,0,0,0,0,0
7842118366,"ООО ""ТД АГОРА""",153,632,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,82322000,128119000,0,0,0,0,67135000,82322000,0,0,0,0,63186000,67135000,0,0,0,0,42231000,63186000,0,0,0,0,0,0,0,0
7705731041,"ООО ""КОМ СПАН""",35,576,True,False,False,False,False,False,185771886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32390000,0,222509000,199960000,55456000,21338000,178423000,0,424867000,222509000,121430000,55456000,30705000,0,447925000,424867000,178077000,121430000,33244000,0,0,0,0,0,0,0,0,0,0,0
7713530109,"ООО ""ДЕЛЬТАБИО""",96,156,True,False,False,False,False,False,2442200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44123000,0,222610000,151164000,27804000,-7254000,79093000,0,331463000,222610000,108457000,27804000,0,0,236265000,331463000,0,0,0,0,249835000,236265000,0,0,0,0,0,0,0,0
7722798247,"ООО ""ТОМОМЕД""",35,575,True,False,False,False,False,False,202098220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006000,0,246472000,164082000,16515000,14924000,0,0,0,0,0,0,21901000,0,598431000,389436000,70810000,40228000,0,0,0,0,0,0,0,0,0,0,0,0
4205323480,"ООО ""КОМПАНИЯ АГРОМАН""",64,603,True,False,False,False,False,False,31162182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7436000,0,328902000,139171000,22926000,3097000,8610000,0,313019000,328902000,25186000,22926000,5786000,0,292602000,313019000,6806000,25186000,4923000,0,309152000,292602000,10435000,6806000,0,0,0,0,0,0
5012071132,"ООО ""ВИКТОРИСТРОЙ""",97,659,True,False,False,False,False,False,573668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,196846000,152628000,0,0,0,0,224490000,196846000,0,0,0,0,161741000,224490000,0,0,0,0,205074000,161741000,0,0,0,0,0,0,0,0
7224036609,"ООО ""ВЗКГ""",189,219,True,False,False,False,False,False,18072190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376967000,0,1775318000,1293287000,209875000,115800000,477077000,0,2319284000,1775318000,323502000,209875000,818477000,0,2864680000,2319284000,429008000,323502000,1133594000,0,3711689000,2864680000,612759000,429008000,0,0,0,0,0,0
3443080730,"ООО ""АГАТ ВИКТОРИЯ""",28,447,True,False,False,False,False,False,107579017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000.0,6000.0,360098000,0,1353466000,2250067000,85783000,56433000,25470000,0,822717000,1353466000,43015000,85783000,92798000,0,1589073000,822717000,-174136000,43015000,63434000,0,1935142000,1589073000,-294034000,-174136000,0,0,0,0,0,0
7705802895,"АО ""СОФОС""",99,194,True,False,False,False,False,False,6638981,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,238774000,0,1983038000,1412067000,20843000,33659000,258884000,0,1991122000,1983038000,43808000,20843000,328511000,0,1888666000,1991122000,52182000,43808000,310975000,0,1999272000,1888666000,51183000,52182000,0,0,0,0,0,0
4205383055,"ООО ""ИКССИЭМДЖИ ВОСТОК""",63,610,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,828000,0,216680000,245781000,6419000,19267000,2498000,0,832309000,216680000,46848000,6419000,28698000,0,1180375000,832309000,97006000,46848000,56024000,0,1366931000,1180375000,86970000,97006000,0,0,0,0,0,0
5751054104,"ООО ""ВОЗРОЖДЕНИЕ СЕВЕР""",121,447,False,True,False,False,False,False,7542714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34204000,0,529455000,545714000,7946000,6123000,31867000,0,200835000,529455000,6346000,7946000,33170000,0,62998000,200835000,2672000,6346000,0,0,0,0,0,0,0,0,0,0,0,0
6164315106,"ООО ""ТК""ПАРТНЕР""",144,519,True,False,False,False,False,False,7546400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4497000,0,679540000,783582000,6792000,29254000,2578000,0,570413000,679412000,20372000,6735000,18185000,0,519982000,570413000,59237000,20372000,32279000,0,602570000,519982000,79728000,59237000,0,0,0,0,0,0
5902127879,"ООО ""МЕЛЬНИЦА ПРИПРАВ НЕССЕ""",125,544,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4232000,0,136837000,142989000,4161000,9912000,5210000,0,135513000,136837000,7563000,4161000,1373000,0,161812000,135513000,18322000,7563000,490000,0,151357000,161812000,8321000,18322000,0,0,0,0,0,0
3123347456,"ООО ""ВЕТАГРОИМПОРТ""",18,576,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113000,0,129010000,124501000,41565000,39543000,65000,0,134393000,129010000,51786000,41565000,16000,0,100971000,134393000,28196000,51786000,0,0,108431000,100971000,27794000,28196000,0,0,0,0,0,0
2460069686,"ООО ""РЕСУРС-ЛЕС""",74,2,False,False,False,False,True,False,737033,0.0,0.0,0.0,0.0,0.0,0.0,7253.98,0.0,0.0,50267000,0,208103000,141181000,85702000,30345000,35242000,0,124337000,208103000,3951000,85702000,25680000,0,60319000,124337000,-8320000,3951000,18780000,0,5349000,60319000,279000,-8320000,0,0,0,0,0,0
6229074652,"ООО ""ДК""",148,712,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84000,0,161483000,130724000,6119000,2979000,53000,0,160480000,161483000,17325000,6119000,22000,0,139452000,160480000,5597000,17777000,0,0,142300000,139452000,7294000,5597000,0,0,0,0,0,0
5190034935,"ООО ""ХЛЕБОПЕК""",102,542,True,False,False,False,False,False,111569928,0.0,0.0,0.0,0.0,0.0,0.0,473701.09,0.0,0.0,72401000,0,566105000,532461000,26964000,29036000,138310000,0,582707000,566105000,24592000,26964000,137407000,0,621434000,582707000,35646000,24592000,165600000,0,659736000,621434000,31388000,35646000,0,0,0,0,0,0
7714873934,"ООО ""ОБИ ПРЯМОЙ ИМПОРТ И ПОСТАВКИ""",96,468,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90056000,0,6288248000,5833759000,9678000,-83448000,102058000,0,3830487000,6288248000,-54267000,9678000,171154000,0,1757325000,3830487000,-133898000,-54267000,368159000,0,885741000,1757325000,-208484000,-133898000,0,0,0,0,0,0
7743544444,"ООО ""ШЕРВИН-ВИЛЬЯМС ПЭЙНТС""",96,642,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298000,0,133295000,278493000,37587000,107990000,3833000,0,46253000,133295000,-5069000,37587000,2864000,0,0,46253000,-5809000,-5069000,5672000,0,0,0,-5872000,-5809000,0,0,0,0,0,0
6165169507,"ООО ""СЛ ДОН""",145,488,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3961000,0,258745000,209468000,24655000,25001000,2848000,0,307989000,258745000,25947000,24655000,3766000,0,430081000,307989000,76079000,25947000,6958000,0,446091000,430081000,46837000,76079000,0,0,0,0,0,0
5075019819,"ООО ""СИНСОНГНАНО РУС""",97,195,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,415823.65,0.0,0.0,88983000,0,3415867000,2250060000,20330000,10351000,101984000,0,1216530000,3415867000,-99168000,20330000,66694000,0,722824000,1216530000,-156411000,-99168000,92101000,0,215200000,722824000,-129523000,-156411000,0,0,0,0,0,0
7840049773,"ООО ""АСИЛАН""",153,297,True,False,False,False,False,False,35925505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,760417000,442040000,0,0,76736000,0,441015000,760417000,60761000,131687000,88176000,0,1078515000,441015000,302527000,60761000,84124000,0,1686223000,1078515000,401696000,302527000,0,0,0,0,0,0
7810214010,"ООО ""АКРОС""",153,142,True,False,False,False,False,False,775607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1521000,0,171275000,130698000,15138000,1809000,5603000,0,194308000,171275000,26137000,15138000,0,0,245844000,194308000,0,0,0,0,269105000,245844000,0,0,0,0,0,0,0,0
7703440336,"ООО ""АПИЦЕННА""",35,182,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268269000,0,1793658000,1493418000,243898000,356605000,690855000,0,2191739000,1793658000,288335000,243913000,569279000,0,2554723000,2191739000,500265000,288335000,551409000,0,2916942000,2554723000,732923000,500265000,0,0,0,0,0,0
3231004618,"АО ""ТОНУС""",21,99,True,False,False,False,False,False,2899804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29194000,0,342218000,268764000,89559000,71309000,27777000,0,429830000,342218000,116052000,89559000,38641000,0,538196000,429830000,196826000,116052000,61878000,0,618745000,538196000,231192000,196824000,0,0,0,0,0,0
5047209430,"ООО ""МАРИНИСТ""",73,555,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15072000,0,540272000,271222000,23556000,11541000,12733000,0,507768000,540272000,-6622000,23556000,12746000,0,654344000,507768000,5720000,-6622000,24650000,0,967047000,654344000,10662000,5720000,0,0,0,0,0,0
5408291524,"ООО ""АНГИОЛАЙН ТРЕЙДИНГ""",112,575,False,False,False,False,True,False,173198321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340000,0,665703000,880690000,-2367000,16331000,3576000,0,44989000,665703000,-15374000,-2367000,0,0,6542000,44989000,0,0,0,0,1080000,6542000,0,0,0,0,0,0,0,0
7721742033,"ООО ""КЮГЕЛЬ""",99,457,False,False,False,False,True,False,3158526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13024000,0,603670000,354889000,69213000,37271000,12307000,0,596151000,603670000,97029000,69213000,12306000,0,803734000,596151000,153838000,97029000,19389000,0,659720000,803734000,94464000,153838000,0,0,0,0,0,0
3810067288,"ООО""ПРОДАГРО""",48,538,True,False,False,False,False,False,4904988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,388647000,341684000,0,0,0,0,523159000,388647000,0,0,0,0,491170000,523159000,0,0,0,0,562623000,491170000,0,0,0,0,0,0,0,0
7113011920,"ООО ""ИМПОРТ-ТРЕЙД""",96,661,True,False,False,False,False,False,32728198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696000,0,198230000,450394000,9092000,7623000,0,0,318399000,198230000,19197000,9092000,0,0,1291169000,318399000,2017000,19197000,0,0,1158480000,1291179000,0,0,0,0,0,0,0,0
5321188917,"ООО ""БЕЛЫЙ КЛЕВЕР""",109,513,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2414000,0,157667000,127306000,2528000,3719000,921000,0,175144000,157667000,2142000,2528000,17747000,0,193191000,175144000,10923000,2142000,12212000,0,214644000,193191000,12091000,10923000,0,0,0,0,0,0
7726425616,"ООО ""ПАРИТЕТ""",35,638,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6804.01,22314000,0,7158318000,2491189000,120617000,29272000,164551000,0,8309790000,7158318000,347182000,120617000,199723000,0,9985172000,8309790000,152789000,347182000,343909000,0,9438722000,9985172000,-277875000,152789000,0,0,0,0,0,0
7735506935,"ООО ""ТЕХНОЦЕНТР""",99,660,True,False,False,False,False,False,252751602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16000000,0,352252000,189024000,31718000,16722000,16000000,0,159375000,352252000,15286000,31718000,14700000,0,70542000,159375000,-1092000,15286000,0,0,60783000,70542000,-1473000,-1092000,0,0,0,0,0,0
7729465769,"ООО ""НАЦКОНТРАКТ""",35,614,False,False,True,False,False,False,265309133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,727956.04,0.0,412000,0,537045000,654436000,1330000,21132000,20085000,0,70029000,537045000,-11026000,1330000,29053000,0,16952000,70029000,-3008000,-11026000,41732000,0,0,16952000,-1598000,-3008000,0,0,0,0,0,0
3128111140,"ООО ""СТРОЙГРАНИТ""",17,644,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,89367000,156693000,0,0,0,0,124635000,89367000,0,0,0,0,118927000,124635000,0,0,0,0,121439000,118927000,0,0,0,0,0,0,0,0
7606075649,"ООО ""ПРОМ МАШ""",211,283,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58784000,0,208785000,205490000,9773000,20285000,63403000,0,307986000,208785000,26228000,9773000,74016000,0,350769000,307986000,60541000,26228000,96171000,0,362987000,350769000,48982000,60541000,0,0,0,0,0,0
7203254282,"ООО ""НЬЮ ПЕТРОЛ ТЮМЕНЬ""",189,690,False,False,True,False,False,False,45372678,0.0,0.0,0.0,0.0,0.0,0.0,33120857.51,0.0,0.0,782297000,0,0,640445000,-10649000,-41358000,572206000,0,0,0,-14449000,-10649000,534809000,0,0,0,-12944000,-14449000,15649000,0,0,0,-1567000,-12944000,0,0,0,0,0,0
7813268938,"ООО ""КОРАЛЛ""",36,695,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,116512000,158265000,2160000,231000,0,0,104425000,116512000,965000,2160000,0,0,101230000,104425000,6173000,965000,0,0,36082000,101230000,5415000,6173000,0,0,0,0,0,0
5501228397,"ООО ""АВТОЦЕНТР ""ЕВРАЗИЯ""",73,447,False,False,False,False,True,False,177602022,0.0,0.0,0.0,0.0,0.0,0.0,3900.0,0.0,0.0,159368000,0,1124548000,1179903000,7177000,14401000,160199000,0,468050000,1124548000,-28797000,7177000,154076000,0,38190000,468050000,-12945000,-28797000,157296000,0,23186000,38190000,-22480000,-12945000,0,0,0,0,0,0
7804549322,"ООО ""ИНТЕР КОСМЕТИК СЕРВИС""",109,573,False,True,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92000,0,2317108000,1733637000,377328000,278164000,0,0,826273000,2317108000,213546000,377328000,247000,0,777410000,826273000,40600000,213546000,0,0,0,0,0,0,0,0,0,0,0,0
5047203132,"ООО ""СВИТЛАЙФ""",99,538,False,False,True,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,310354.22,0.0,0.0,1981000,0,543200000,336216000,16985000,4854000,1101000,0,974481000,543200000,35201000,16985000,2495000,0,1401787000,974481000,201018000,35201000,0,0,268265000,1401787000,0,0,0,0,0,0,0,0
2128042696,"ООО ""СТРОИТЕЛЬНЫЙ ДВОР""",203,661,True,False,False,False,False,False,28198433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26940000,0,2421429000,1535893000,335252000,59759000,47493000,0,2274961000,2421429000,103221000,335252000,58675000,0,2379719000,2274961000,124785000,103221000,87332000,0,2895464000,2379719000,149380000,124785000,0,0,0,0,0,0
3906327434,"ООО ""БАЛТНАВИС""",53,661,True,False,False,False,False,False,45995131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2042000,0,99018000,121470000,17889000,27767000,0,0,141334000,99018000,0,0,0,0,398175000,139336000,0,0,0,0,460121000,398175000,0,0,0,0,0,0,0,0
7701234521,"ООО ""ВРЕМЯ""",35,561,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,597828000,440823000,0,0,0,0,288870000,597828000,0,0,0,0,260054000,288870000,0,0,0,0,287681000,260054000,0,0,0,0,0,0,0,0
2463223960,"ООО ""ПРИАНГАРСКИЙ ЛПК""",74,2,True,False,False,False,False,False,101904588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8266674000,0,8479501000,5174555000,1178811000,542962000,8584368000,0,7704839000,7951840000,-448729000,975234000,7771898000,0,6997753000,7704839000,-1158942000,-448729000,9092660000,0,7295549000,6997753000,-1513501000,-1158942000,0,0,0,0,0,0
6730018851,"ООО "" ТОРГСЕРВИС """,171,544,True,False,False,False,False,False,2833775235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,355281000,325171000,0,0,0,0,440881000,355281000,0,0,0,0,505244000,440881000,0,0,0,0,550906000,505244000,0,0,0,0,0,0,0,0
7701108020,"АО ""ВЮРТ-РУСЬ""",35,661,True,False,False,False,False,False,7273919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1111123000,0,3405696000,2719987000,560858000,361596000,1099499000,0,2339783000,3405697000,225564000,513189000,1036170000,0,2188610000,2339783000,119810000,225565000,1032470000,0,2314452000,2188610000,65437000,119810000,0,0,0,0,0,0
7719526980,"ООО ""МОБИЛЕНД""",35,695,False,False,True,False,False,False,3790,0.0,0.0,0.0,0.0,0.0,0.0,14561927.67,1738463.31,1624732.07,1203000,0,543323000,593244000,81902000,86545000,92000,0,377062000,543323000,36659000,81902000,0,0,233444000,377062000,48082000,36659000,0,0,0,0,0,0,0,0,0,0,0,0
